Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,61.180000,63.610001,61.110001,63.099998,56.397793,30508500
2022-01-04,64.059998,64.730003,63.540001,63.590000,56.835751,30303600
2022-01-05,64.099998,64.410004,62.779999,62.849998,56.174351,25149100
2022-01-06,64.220001,65.309998,63.509998,64.910004,58.015549,33334200
2022-01-07,65.180000,66.550003,65.180000,65.779999,58.793137,26548200
2022-01-10,66.459999,66.980003,65.220001,66.029999,59.016582,28693700
2022-01-11,66.379997,67.279999,66.169998,67.110001,59.981876,23453000
2022-01-12,67.779999,68.650002,66.919998,67.279999,60.133804,27976200
2022-01-13,67.529999,68.440002,67.019997,67.779999,60.580708,29222000
2022-01-14,65.360001,67.080002,65.080002,66.930000,59.820995,35994400
2022-01-18,66.690002,66.839996,65.099998,65.300003,58.364128,26353600
2022-01-19,65.660004,65.660004,63.970001,64.239998,57.416710,22817100
2022-01-20,64.290001,65.449997,63.700001,64.459999,57.613338,22794100
2022-01-21,63.990002,64.449997,62.750000,63.270000,56.549736,28637900
2022-01-24,61.509998,62.799999,60.029999,62.700001,56.040279,38601700
2022-01-25,61.970001,64.459999,61.130001,64.110001,57.300526,34371100
2022-01-26,64.699997,65.779999,63.869999,64.750000,57.872536,31803400
2022-01-27,65.220001,65.849998,63.900002,64.150002,57.336273,24674000
2022-01-28,63.619999,64.709999,62.830002,64.690002,57.818913,20953500
2022-01-31,64.010002,65.250000,63.599998,65.120003,58.203243,23067400
2022-02-01,65.440002,66.690002,65.040001,66.559998,59.490288,26868400
2022-02-02,66.349998,66.800003,65.580002,66.230003,59.195343,18194200
2022-02-03,66.260002,66.379997,65.029999,65.260002,58.328373,18219100
2022-02-04,65.040001,66.660004,64.839996,66.080002,59.526463,23267900
2022-02-07,66.089996,66.790001,65.500000,66.360001,59.778694,20081600
2022-02-08,67.059998,67.970001,66.599998,67.120003,60.463318,23191000
2022-02-09,67.410004,68.190002,67.139999,67.839996,61.111908,20902700
2022-02-10,67.949997,68.550003,67.220001,67.500000,60.805637,22522300
2022-02-11,67.250000,69.110001,66.599998,67.150002,60.490360,27226700
2022-02-14,66.870003,67.220001,65.820000,66.459999,59.868778,24544000
2022-02-15,67.160004,67.480003,66.529999,67.000000,60.355217,15487600
2022-02-16,66.540001,67.430000,66.430000,66.949997,60.310173,13067400
2022-02-17,66.330002,66.639999,64.209999,64.709999,58.292336,23150000
2022-02-18,64.110001,64.970001,63.700001,64.139999,57.778862,18114800
2022-02-22,63.070000,64.360001,63.070000,63.889999,57.553658,19057000
2022-02-23,64.419998,64.760002,63.040001,63.220001,56.950108,17563500
2022-02-24,60.490002,61.060001,58.369999,60.669998,54.653008,46453500
2022-02-25,61.310001,62.889999,61.009998,61.980000,55.833076,30518900
2022-02-28,59.930000,60.419998,58.400002,59.230000,53.355816,48212900
2022-03-01,58.389999,59.320000,57.919998,58.590000,52.779293,51389000
2022-03-02,56.970001,59.860001,55.930000,59.560001,53.653084,60206500
2022-03-03,58.750000,58.990002,56.990002,57.619999,51.905491,54027300
2022-03-04,55.910000,56.660000,55.189999,56.590000,50.977642,54263000
2022-03-07,55.029999,56.270000,54.070000,55.549999,50.040783,49710700
2022-03-08,56.560001,57.290001,54.759998,54.869999,49.428226,43858100
2022-03-09,56.900002,57.279999,55.810001,55.950001,50.401108,32757100
2022-03-10,55.020000,55.369999,53.950001,54.880001,49.437237,31942500
2022-03-11,55.369999,55.689999,54.070000,54.160000,48.788635,20550900
2022-03-14,54.700001,55.270000,53.830002,54.230000,48.851696,25046000
2022-03-15,54.459999,55.619999,54.349998,55.110001,49.644421,20747100
2022-03-16,56.020000,57.540001,55.970001,56.799999,51.166813,31659800
2022-03-17,55.709999,57.299999,55.029999,57.290001,51.608219,21432300
2022-03-18,56.939999,57.630001,56.730000,57.349998,51.662270,30900500
2022-03-21,57.830002,57.830002,56.750000,56.980000,51.328968,21661200
2022-03-22,57.820000,58.250000,57.310001,57.500000,51.797398,23407400
2022-03-23,57.119999,57.500000,56.000000,56.349998,50.761448,23070200
2022-03-24,56.610001,56.639999,56.200001,56.419998,50.824505,16770200
2022-03-25,56.529999,57.230000,56.439999,56.740002,51.112762,21206300
2022-03-28,56.200001,56.279999,54.730000,55.919998,50.374096,25546300
2022-03-29,57.279999,57.400002,56.130001,56.470001,50.869541,21463500
2022-03-30,56.009998,56.450001,54.549999,54.970001,49.518311,32222400
2022-03-31,54.509998,54.860001,53.360001,53.400002,48.104012,29202400
2022-04-01,53.470001,53.740002,51.770000,52.330002,47.140129,40073100
2022-04-04,52.250000,53.000000,51.660000,52.799999,47.563519,29296200
2022-04-05,52.060001,52.480000,51.419998,51.580002,46.464516,23065500
2022-04-06,51.009998,51.090000,50.400002,50.529999,45.518654,25196600
2022-04-07,50.560001,50.610001,49.040001,50.029999,45.068230,28689900
2022-04-08,49.840000,51.299999,49.830002,50.880001,45.833935,26853300
2022-04-11,50.790001,52.250000,50.380001,50.549999,45.536663,20895700
2022-04-12,50.599998,51.119999,50.049999,50.340000,45.347492,18755500
2022-04-13,49.279999,50.180000,49.200001,50.150002,45.176334,21194200
2022-04-14,50.660000,51.900002,50.279999,50.930000,45.878979,34043100
2022-04-18,50.840000,53.209999,50.779999,52.310001,47.122112,28396300
2022-04-19,52.730000,53.180000,52.500000,52.919998,47.671616,19996800
2022-04-20,53.400002,53.980000,52.889999,53.099998,47.833767,20532800
2022-04-21,53.540001,53.770000,52.520000,52.630001,47.410381,15952900
2022-04-22,52.439999,52.599998,51.169998,51.230000,46.149223,23073900
2022-04-25,50.779999,51.240002,49.680000,51.130001,46.059139,22079300
2022-04-26,50.529999,51.599998,50.220001,50.230000,45.248394,18335800
2022-04-27,49.759998,50.619999,49.540001,49.599998,44.680878,24707500
2022-04-28,49.910000,50.029999,49.009998,50.020000,45.059227,20112100
2022-04-29,49.660000,49.910000,48.049999,48.209999,43.876091,21844900
2022-05-02,48.459999,48.860001,47.779999,48.709999,44.331146,25904000
2022-05-03,49.330002,50.810001,49.080002,50.099998,45.596188,25374500
2022-05-04,50.169998,52.400002,50.040001,52.230000,47.534710,26643600
2022-05-05,51.439999,52.130001,50.689999,51.310001,46.697414,25756000
2022-05-06,51.240002,52.000000,50.580002,51.619999,46.979546,25912900
2022-05-09,50.990002,51.220001,49.590000,49.889999,45.405064,28888400
2022-05-10,50.540001,50.689999,47.660000,48.750000,44.367542,31054700
2022-05-11,48.950001,49.939999,47.560001,47.660000,43.375542,30179000
2022-05-12,47.259998,47.400002,45.400002,46.560001,42.374428,36301500
2022-05-13,46.810001,47.849998,46.810001,47.639999,43.357330,21739400
2022-05-16,47.590000,48.070000,47.000000,47.459999,43.193516,16919100
2022-05-17,49.840000,51.610001,49.700001,51.049999,46.460793,46643400
2022-05-18,50.730000,51.060001,49.009998,49.320000,44.886311,32181600
2022-05-19,48.660000,50.299999,48.590000,49.779999,45.304951,27279400
2022-05-20,50.259998,50.730000,48.509998,49.750000,45.277645,29025500
2022-05-23,51.349998,53.599998,51.150002,52.770000,48.026165,35166800
2022-05-24,52.470001,53.009998,51.490002,52.680000,47.944252,24344800
2022-05-25,52.560001,53.119999,52.020000,52.700001,47.962456,23507900
2022-05-26,53.459999,54.250000,53.169998,54.090000,49.227509,19140700
2022-05-27,54.000000,54.000000,53.040001,53.619999,48.799751,19509300
2022-05-31,53.029999,53.860001,52.439999,53.410000,48.608635,25805400
2022-06-01,53.500000,53.740002,51.730000,52.389999,47.680321,23902000
2022-06-02,52.400002,52.500000,51.599998,52.430000,47.716732,17473600
2022-06-03,52.070000,52.330002,51.220001,51.330002,46.715614,16550000
2022-06-06,51.799999,52.570000,51.369999,51.400002,46.779320,18473200
2022-06-07,51.029999,52.230000,50.830002,52.099998,47.416397,15528800
2022-06-08,51.700001,52.110001,51.060001,51.410000,46.788425,13207700
2022-06-09,51.540001,51.599998,49.959999,49.970001,45.477875,14272900
2022-06-10,48.720001,49.150002,47.369999,47.709999,43.421043,28910800
2022-06-13,46.660000,47.009998,45.400002,45.689999,41.582630,30308400
2022-06-14,46.189999,46.730000,45.549999,45.959999,41.828358,25223600
2022-06-15,46.470001,48.180000,46.450001,47.580002,43.302731,30001500
2022-06-16,46.799999,47.189999,45.959999,46.889999,42.674747,24744900
2022-06-17,47.119999,47.290001,45.990002,46.520000,42.338017,35111400
2022-06-21,47.959999,48.340000,47.520000,47.959999,43.648563,20289700
2022-06-22,47.330002,47.990002,46.939999,47.200001,42.956890,19752800
2022-06-23,46.869999,46.910000,45.590000,46.349998,42.183292,24137200
2022-06-24,45.560001,48.259998,45.529999,47.860001,43.557556,27322600
2022-06-27,48.060001,48.400002,47.250000,47.830002,43.530254,21198200
2022-06-28,48.400002,49.110001,46.939999,47.209999,42.965988,21643600
2022-06-29,47.259998,47.799999,46.630001,47.099998,42.865879,20981000
2022-06-30,46.220001,46.709999,45.259998,45.990002,41.855659,21207900
2022-07-01,45.740002,47.040001,45.340000,46.869999,42.656551,16539600
2022-07-05,45.689999,46.650002,44.930000,46.610001,42.419930,19156800
2022-07-06,46.299999,46.680000,45.459999,46.150002,42.001282,14952800
2022-07-07,46.910000,47.299999,46.610001,46.930000,42.711159,15598900
2022-07-08,47.259998,47.560001,46.580002,46.820000,42.611046,11789900
2022-07-11,46.419998,46.799999,46.090000,46.189999,42.037685,12778200
2022-07-12,45.580002,46.930000,45.500000,46.130001,41.983082,16966700
2022-07-13,45.700001,45.779999,44.660000,45.500000,41.409710,21793600
2022-07-14,44.480000,44.480000,43.439999,44.139999,40.171974,27337600
2022-07-15,47.000000,50.619999,46.189999,49.980000,45.486977,86566200
2022-07-18,50.660000,51.500000,49.730000,50.070000,45.568882,26042500
2022-07-19,50.880001,52.410000,50.830002,52.130001,47.443703,28113600
2022-07-20,51.500000,52.450001,51.450001,52.450001,47.734936,24546500
2022-07-21,52.110001,52.630001,51.790001,52.590000,47.862354,18261900
2022-07-22,52.520000,53.020000,51.490002,51.910000,47.243473,14903400
2022-07-25,52.430000,53.150002,52.070000,52.160000,47.471001,16794700
2022-07-26,51.770000,52.799999,51.240002,51.400002,46.779320,18960800
2022-07-27,51.700001,52.709999,51.320000,52.349998,47.643917,17087300
2022-07-28,52.090000,52.720001,51.310001,52.230000,47.534710,12729200
2022-07-29,51.720001,52.250000,51.500000,51.900002,47.700142,16783500
2022-08-01,51.490002,52.209999,51.139999,51.919998,47.718517,13051800
2022-08-02,51.759998,52.099998,50.730000,50.750000,46.643200,17378500
2022-08-03,51.240002,51.779999,50.830002,51.610001,47.433613,13570600
2022-08-04,51.560001,51.750000,51.070000,51.259998,47.111923,10152200
2022-08-05,51.119999,52.340000,50.910000,51.660000,47.479565,13868800
2022-08-08,51.970001,52.160000,51.410000,51.470001,47.304939,11594400
2022-08-09,51.639999,52.110001,51.419998,52.090000,47.874767,9739300
2022-08-10,52.810001,54.400002,52.740002,53.189999,48.885754,32416200
2022-08-11,53.900002,54.470001,53.750000,54.000000,49.630203,13450300
2022-08-12,54.180000,54.400002,53.630001,54.380001,49.979454,15493600
2022-08-15,53.750000,54.189999,53.470001,54.070000,49.694542,11595200
2022-08-16,53.810001,54.560001,53.740002,54.180000,49.795643,14708000
2022-08-17,53.419998,54.020000,53.299999,53.759998,49.409626,13370800
2022-08-18,53.599998,53.720001,53.040001,53.549999,49.216621,10573300
2022-08-19,53.150002,53.410000,52.369999,52.610001,48.352684,14798800
2022-08-22,51.560001,51.770000,50.990002,51.250000,47.102737,16749600
2022-08-23,51.259998,51.680000,50.860001,50.950001,46.827015,11126100
2022-08-24,50.930000,51.290001,50.630001,51.009998,46.882164,11159300
2022-08-25,51.209999,52.250000,51.070000,52.060001,47.847198,12569000
2022-08-26,52.279999,52.340000,49.750000,49.779999,45.751694,20049700
2022-08-29,49.669998,49.720001,49.029999,49.369999,45.374870,15103100
2022-08-30,49.840000,49.840000,48.700001,49.080002,45.108345,16735500
2022-08-31,49.279999,49.549999,48.669998,48.810001,44.860195,16582100
2022-09-01,48.770000,48.770000,47.810001,48.750000,44.805042,14470900
