Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,335.350006,338.000000,329.779999,334.750000,327.530121,28865100
2022-01-04,334.829987,335.200012,326.119995,329.010010,321.913849,32674300
2022-01-05,325.859985,326.070007,315.980011,316.380005,309.556335,40054300
2022-01-06,313.149994,318.700012,311.489990,313.880005,307.110260,39646100
2022-01-07,314.149994,316.500000,310.089996,314.040009,307.266815,32720000
2022-01-10,309.489990,314.720001,304.690002,314.269989,307.491821,44289500
2022-01-11,313.380005,316.609985,309.890015,314.980011,308.186523,29386800
2022-01-12,319.670013,323.410004,317.079987,318.269989,311.405518,34372200
2022-01-13,320.470001,320.880005,304.000000,304.799988,298.226013,45366000
2022-01-14,304.250000,310.820007,303.750000,310.200012,303.509552,39846400
2022-01-18,304.070007,309.799988,301.739990,302.649994,296.122406,42333200
2022-01-19,306.290009,313.910004,302.700012,303.329987,296.787720,45933900
2022-01-20,309.070007,311.649994,301.140015,301.600006,295.095093,35380700
2022-01-21,302.690002,304.109985,295.609985,296.029999,289.645203,57984400
2022-01-24,292.200012,297.109985,276.049988,296.369995,289.977905,85731500
2022-01-25,291.519989,294.989990,285.170013,288.489990,282.267822,72848600
2022-01-26,307.989990,308.500000,293.029999,296.709991,290.310516,90428900
2022-01-27,302.660004,307.299988,297.929993,299.839996,293.373077,53481300
2022-01-28,300.230011,308.480011,294.450012,308.260010,301.611481,49743700
2022-01-31,308.950012,312.380005,306.369995,310.980011,304.272766,46444500
2022-02-01,310.410004,310.630005,305.130005,308.760010,302.100677,40950400
2022-02-02,309.630005,315.119995,308.880005,313.459991,306.699310,36636000
2022-02-03,309.489990,311.230011,299.959991,301.250000,294.752625,43730000
2022-02-04,300.209991,308.799988,299.970001,305.940002,299.341492,35096500
2022-02-07,306.170013,307.839996,299.899994,300.950012,294.459076,28533300
2022-02-08,301.250000,305.559998,299.950012,304.559998,297.991272,32421200
2022-02-09,309.869995,311.929993,307.390015,311.209991,304.497833,31284700
2022-02-10,304.040009,309.119995,300.700012,302.380005,295.858246,45386200
2022-02-11,303.190002,304.290009,294.220001,295.040009,288.676544,39175600
2022-02-14,293.769989,296.760010,291.350006,295.000000,288.637482,36359500
2022-02-15,300.010010,300.799988,297.019989,300.470001,293.989471,27058300
2022-02-16,298.369995,300.869995,293.679993,299.500000,293.646271,29982100
2022-02-17,296.359985,296.799988,290.000000,290.730011,285.047760,32461600
2022-02-18,293.049988,293.859985,286.309998,287.929993,282.302429,34264000
2022-02-22,285.000000,291.540009,284.500000,287.720001,282.096588,41736100
2022-02-23,290.179993,291.700012,280.100006,280.269989,274.792175,37811200
2022-02-24,272.510010,295.160004,271.519989,294.589996,288.832275,56989700
2022-02-25,295.140015,297.630005,291.649994,297.309998,291.499084,32546700
2022-02-28,294.309998,299.140015,293.000000,298.790009,292.950165,34627500
2022-03-01,296.399994,299.970001,292.149994,294.950012,289.185242,31217800
2022-03-02,295.359985,301.470001,293.700012,300.190002,294.322815,31873000
2022-03-03,302.890015,303.130005,294.049988,295.920013,290.136292,27314500
2022-03-04,294.290009,295.660004,287.170013,289.859985,284.194702,32356500
2022-03-07,288.529999,289.690002,278.529999,278.910004,273.458740,43157200
2022-03-08,277.799988,283.959991,270.000000,275.850006,270.458496,48159500
2022-03-09,283.440002,289.600006,280.779999,288.500000,282.861298,35204500
2022-03-10,283.019989,286.600006,280.579987,285.589996,280.008179,30628000
2022-03-11,287.959991,289.510010,279.429993,280.070007,274.596069,27209300
2022-03-14,280.339996,285.399994,275.820007,276.440002,271.037048,30660700
2022-03-15,280.350006,287.820007,278.730011,287.149994,281.537689,34245100
2022-03-16,289.109985,294.570007,283.200012,294.390015,288.636230,37826300
2022-03-17,293.290009,295.609985,289.369995,295.220001,289.449982,30816600
2022-03-18,295.369995,301.000000,292.730011,300.429993,294.558136,43390600
2022-03-21,298.890015,300.140015,294.899994,299.160004,293.312958,28351200
2022-03-22,299.799988,305.000000,298.769989,304.059998,298.117188,27599700
2022-03-23,300.510010,303.230011,297.720001,299.489990,293.636505,25715400
2022-03-24,299.140015,304.200012,298.320007,304.100006,298.156403,24484500
2022-03-25,305.230011,305.500000,299.290009,303.679993,297.744629,22566500
2022-03-28,304.329987,310.799988,304.329987,310.700012,304.627411,29578200
2022-03-29,313.910004,315.820007,309.049988,315.410004,309.245392,30393400
2022-03-30,313.760010,315.950012,311.579987,313.859985,307.725647,28163600
2022-03-31,313.899994,315.140015,307.890015,308.309998,302.284119,33422100
2022-04-01,309.369995,310.130005,305.540009,309.420013,303.372406,27110500
2022-04-04,310.089996,315.109985,309.709991,314.970001,308.813934,24289600
2022-04-05,313.269989,314.869995,309.869995,310.880005,304.803925,23156700
2022-04-06,305.190002,307.000000,296.709991,299.500000,293.646271,40110400
2022-04-07,296.660004,303.649994,296.350006,301.369995,295.479736,31411200
2022-04-08,300.440002,301.119995,296.279999,296.970001,291.165741,24361900
2022-04-11,291.790009,292.609985,285.000000,285.260010,279.684662,34569300
2022-04-12,289.239990,290.739990,280.489990,282.059998,276.547150,30966700
2022-04-13,282.730011,288.579987,281.299988,287.619995,281.998535,21907200
2022-04-14,288.089996,288.309998,279.320007,279.829987,274.360748,28221600
2022-04-18,278.910004,282.459991,278.339996,280.519989,275.037231,20778000
2022-04-19,279.380005,286.170013,278.410004,285.299988,279.723816,22297700
2022-04-20,289.399994,289.700012,285.369995,286.359985,280.763123,22906700
2022-04-21,288.579987,293.299988,280.059998,280.809998,275.321533,29454600
2022-04-22,281.679993,283.200012,273.380005,274.029999,268.674103,29405800
2022-04-25,273.290009,281.109985,270.769989,280.720001,275.233337,35678900
2022-04-26,277.500000,278.359985,270.000000,270.220001,264.938507,46518400
2022-04-27,282.100006,290.970001,279.160004,283.220001,277.684540,63477700
2022-04-28,285.190002,290.980011,281.459991,289.630005,283.969208,33646600
2022-04-29,288.609985,289.880005,276.500000,277.519989,272.095886,37073900
2022-05-02,277.709991,284.940002,276.220001,284.470001,278.910095,35151100
2022-05-03,283.959991,284.130005,280.149994,281.779999,276.272644,25978600
2022-05-04,282.589996,290.880005,276.730011,289.980011,284.312408,33599300
2022-05-05,285.540009,286.350006,274.339996,277.350006,271.929260,43260400
2022-05-06,274.809998,279.250000,271.269989,274.730011,269.360443,37780300
2022-05-09,270.059998,272.359985,263.320007,264.579987,259.408783,47726000
2022-05-10,271.690002,273.750000,265.070007,269.500000,264.232635,39336400
2022-05-11,265.679993,271.359985,259.299988,260.549988,255.457565,48975900
2022-05-12,257.690002,259.880005,250.020004,255.350006,250.359192,51033800
2022-05-13,257.350006,263.040009,255.350006,261.119995,256.016418,34925100
2022-05-16,259.959991,265.820007,255.779999,261.500000,256.389008,32550900
2022-05-17,266.109985,268.329987,262.459991,266.820007,261.605072,28828800
2022-05-18,263.000000,263.600006,252.770004,254.080002,249.694260,31356000
2022-05-19,253.899994,257.670013,251.880005,253.139999,248.770462,32692300
2022-05-20,257.239990,258.540009,246.440002,252.559998,248.200485,39199300
2022-05-23,255.490005,261.500000,253.429993,260.649994,256.150848,33175400
2022-05-24,257.890015,261.329987,253.500000,259.619995,255.138580,29043900
2022-05-25,258.140015,264.579987,257.130005,262.519989,257.988525,28547900
2022-05-26,262.269989,267.109985,261.429993,265.899994,261.310242,25002100
2022-05-27,268.480011,273.339996,267.559998,273.239990,268.523560,26910800
2022-05-31,272.529999,274.769989,268.929993,271.869995,267.177124,37827700
2022-06-01,275.200012,277.690002,270.040009,272.420013,267.717651,25292200
2022-06-02,264.450012,274.649994,261.600006,274.579987,269.840332,44008200
2022-06-03,270.309998,273.450012,268.410004,270.019989,265.359100,28059000
2022-06-06,272.059998,274.179993,267.220001,268.750000,264.111084,22400300
2022-06-07,266.640015,273.130005,265.940002,272.500000,267.796265,22860700
2022-06-08,271.709991,273.000000,269.609985,270.410004,265.742371,17372300
2022-06-09,267.779999,272.709991,264.630005,264.790009,260.219391,26439700
2022-06-10,260.579987,260.579987,252.529999,252.990005,248.623077,31422800
2022-06-13,245.110001,249.020004,241.529999,242.259995,238.078262,46135800
2022-06-14,243.860001,245.740005,241.509995,244.490005,240.269791,28651500
2022-06-15,248.309998,255.300003,246.419998,251.759995,247.414276,33111700
2022-06-16,245.979996,247.419998,243.020004,244.970001,240.741501,33169200
2022-06-17,244.699997,250.500000,244.029999,247.649994,243.375229,43084800
2022-06-21,250.259995,254.750000,249.509995,253.740005,249.360138,29928300
2022-06-22,251.889999,257.170013,250.369995,253.130005,248.760651,25939900
2022-06-23,255.570007,259.369995,253.630005,258.859985,254.391693,25861400
2022-06-24,261.809998,267.980011,261.720001,267.700012,263.079193,33923200
2022-06-27,268.209991,268.299988,263.279999,264.890015,260.317657,24615100
2022-06-28,263.980011,266.910004,256.320007,256.480011,252.052811,27295500
2022-06-29,257.589996,261.970001,255.759995,260.260010,255.767578,20069800
2022-06-30,257.049988,259.529999,252.899994,256.829987,252.396774,31730900
2022-07-01,256.390015,259.769989,254.610001,259.579987,255.099289,22837700
2022-07-05,256.160004,262.980011,254.740005,262.850006,258.312866,22941000
2022-07-06,263.750000,267.989990,262.399994,266.209991,261.614807,23824400
2022-07-07,265.119995,269.059998,265.019989,268.399994,263.767059,20859900
2022-07-08,264.790009,268.100006,263.290009,267.660004,263.039825,19658800
2022-07-11,265.649994,266.529999,262.179993,264.510010,259.944214,19455200
2022-07-12,265.880005,265.940002,252.039993,253.669998,249.291306,35868500
2022-07-13,250.190002,253.550003,248.110001,252.720001,248.357727,29497400
2022-07-14,250.570007,255.139999,245.940002,254.080002,249.694260,25102800
2022-07-15,255.720001,260.369995,254.770004,256.720001,252.288712,29774100
2022-07-18,259.750000,260.839996,253.300003,254.250000,249.861313,20975000
2022-07-19,257.579987,259.720001,253.679993,259.529999,255.050201,25012600
