Date,Open,High,Low,Close,Adj Close,Volume
2022-01-03,338.299988,341.079987,337.190002,338.540009,337.845764,14537900
2022-01-04,339.950012,343.089996,331.869995,336.529999,335.839874,15998000
2022-01-05,333.019989,335.760010,323.839996,324.170013,323.505249,20564500
2022-01-06,322.820007,339.170013,322.720001,332.459991,331.778198,27962800
2022-01-07,332.739990,337.000000,328.880005,331.790009,331.109589,14722000
2022-01-10,325.309998,328.339996,315.429993,328.070007,327.397217,24942400
2022-01-11,326.779999,334.630005,325.279999,334.369995,333.684296,16226800
2022-01-12,335.179993,336.369995,330.029999,333.260010,332.576569,14104900
2022-01-13,334.980011,335.630005,325.760010,326.480011,325.810486,14797100
2022-01-14,321.790009,332.730011,321.209991,331.899994,331.219360,16868500
2022-01-18,323.290009,324.209991,317.640015,318.149994,317.497559,22645600
2022-01-19,319.579987,327.100006,319.329987,319.589996,318.934601,20814700
2022-01-20,323.899994,327.820007,315.980011,316.559998,315.910828,16925000
2022-01-21,314.809998,318.309998,303.040009,303.170013,302.548279,28710700
2022-01-24,297.839996,309.529999,289.010010,308.709991,308.076904,38878100
2022-01-25,299.950012,306.230011,297.579987,300.149994,299.534485,25108500
2022-01-26,307.010010,307.510010,290.850006,294.630005,294.025818,28348800
2022-01-27,297.750000,301.709991,294.260010,294.640015,294.035797,21629900
2022-01-28,295.619995,301.899994,293.029999,301.709991,301.091278,21871600
2022-01-31,300.679993,313.790009,299.320007,313.260010,312.617584,21579500
2022-02-01,314.559998,319.660004,312.119995,319.000000,318.345825,18023800
2022-02-02,327.820007,328.000000,316.869995,323.000000,322.337616,58458300
2022-02-03,244.649994,248.000000,235.750000,237.759995,237.272415,188119900
2022-02-04,234.970001,242.610001,230.110001,237.089996,236.603790,89342200
2022-02-07,237.699997,238.300003,224.009995,224.910004,224.448776,88613800
2022-02-08,220.850006,225.770004,216.149994,220.179993,219.728455,94729700
2022-02-09,224.199997,233.369995,222.210007,232.000000,231.524231,86563300
